delivery_id,origin,destination,distance_km,delivery_time_hours,vehicle_type,cargo_weight_kg
DEL15523,Unknown,Unknown,0,0,Truck,0
DEL15524,Unknown,Unknown,0,0,Truck,0
DEL15525,Unknown,Unknown,0,0,Truck,0
DEL15526,Unknown,Unknown,0,0,Truck,0
DEL15527,Unknown,Unknown,0,0,Truck,0
DEL15528,Unknown,Unknown,0,0,Truck,0
DEL15529,Unknown,Unknown,0,0,Truck,0
DEL15530,Unknown,Unknown,0,0,Truck,0
DEL15531,Unknown,Unknown,0,0,Truck,0
DEL15532,Unknown,Unknown,0,0,Truck,0
DEL15533,Unknown,Unknown,0,0,Truck,0
DEL15534,Unknown,Unknown,0,0,Truck,0
DEL15535,Unknown,Unknown,0,0,Truck,0
DEL15536,Unknown,Unknown,0,0,Truck,0
DEL15537,Unknown,Unknown,0,0,Truck,0
DEL15538,Unknown,Unknown,0,0,Truck,0
DEL15539,Unknown,Unknown,0,0,Truck,0
DEL15540,Unknown,Unknown,0,0,Truck,0
DEL15541,Unknown,Unknown,0,0,Truck,0
DEL15542,Unknown,Unknown,0,0,Truck,0
DEL15543,Unknown,Unknown,0,0,Truck,0
DEL15544,Unknown,Unknown,0,0,Truck,0
DEL15545,Unknown,Unknown,0,0,Truck,0
DEL15546,Unknown,Unknown,0,0,Truck,0
DEL15547,Unknown,Unknown,0,0,Truck,0
DEL15548,Unknown,Unknown,0,0,Truck,0
DEL15549,Unknown,Unknown,0,0,Truck,0
DEL15550,Unknown,Unknown,0,0,Truck,0
DEL15551,Unknown,Unknown,0,0,Truck,0
DEL15552,Unknown,Unknown,0,0,Truck,0
DEL15553,Unknown,Unknown,0,0,Truck,0
DEL15554,Unknown,Unknown,0,0,Truck,0
DEL15555,Unknown,Unknown,0,0,Truck,0
DEL15556,Unknown,Unknown,0,0,Truck,0
DEL15557,Unknown,Unknown,0,0,Truck,0
DEL15558,Unknown,Unknown,0,0,Truck,0
DEL15559,Unknown,Unknown,0,0,Truck,0
DEL15560,Unknown,Unknown,0,0,Truck,0
DEL15561,Unknown,Unknown,0,0,Truck,0
DEL15562,Unknown,Unknown,0,0,Truck,0
DEL15563,Unknown,Unknown,0,0,Truck,0
DEL15564,Unknown,Unknown,0,0,Truck,0
DEL15565,Unknown,Unknown,0,0,Truck,0
DEL15566,Unknown,Unknown,0,0,Truck,0
DEL15567,Unknown,Unknown,0,0,Truck,0
DEL15568,Unknown,Unknown,0,0,Truck,0
DEL15569,Unknown,Unknown,0,0,Truck,0
DEL15570,Unknown,Unknown,0,0,Truck,0
DEL15571,Unknown,Unknown,0,0,Truck,0
DEL15572,Unknown,Unknown,0,0,Truck,0
DEL15573,Unknown,Unknown,0,0,Truck,0
DEL15574,Unknown,Unknown,0,0,Truck,0
DEL15575,Unknown,Unknown,0,0,Truck,0
DEL15576,Unknown,Unknown,0,0,Truck,0
DEL15577,Unknown,Unknown,0,0,Truck,0
DEL15578,Unknown,Unknown,0,0,Truck,0
DEL15579,Unknown,Unknown,0,0,Truck,0
DEL15580,Unknown,Unknown,0,0,Truck,0
DEL15581,Unknown,Unknown,0,0,Truck,0
DEL15582,Unknown,Unknown,0,0,Truck,0
DEL15583,Unknown,Unknown,0,0,Truck,0
DEL15584,Unknown,Unknown,0,0,Truck,0
DEL15585,Unknown,Unknown,0,0,Truck,0
DEL15586,Unknown,Unknown,0,0,Truck,0
DEL15587,Unknown,Unknown,0,0,Truck,0
DEL15588,Unknown,Unknown,0,0,Truck,0
DEL15589,Unknown,Unknown,0,0,Truck,0
DEL15590,Unknown,Unknown,0,0,Truck,0
DEL15591,Unknown,Unknown,0,0,Truck,0
DEL15592,Unknown,Unknown,0,0,Truck,0
DEL15593,Unknown,Unknown,0,0,Truck,0
DEL15594,Unknown,Unknown,0,0,Truck,0
DEL15595,Unknown,Unknown,0,0,Truck,0
DEL15596,Unknown,Unknown,0,0,Truck,0
DEL15597,Unknown,Unknown,0,0,Truck,0
DEL15598,Unknown,Unknown,0,0,Truck,0
DEL15599,Unknown,Unknown,0,0,Truck,0
DEL15600,Unknown,Unknown,0,0,Truck,0
DEL15601,Unknown,Unknown,0,0,Truck,0
DEL15602,Unknown,Unknown,0,0,Truck,0
DEL15603,Unknown,Unknown,0,0,Truck,0
DEL15604,Unknown,Unknown,0,0,Truck,0
DEL15605,Unknown,Unknown,0,0,Truck,0
DEL15606,Unknown,Unknown,0,0,Truck,0
DEL15607,Unknown,Unknown,0,0,Truck,0
DEL15608,Unknown,Unknown,0,0,Truck,0
DEL15609,Unknown,Unknown,0,0,Truck,0
DEL15610,Unknown,Unknown,0,0,Truck,0
DEL15611,Unknown,Unknown,0,0,Truck,0
DEL15612,Unknown,Unknown,0,0,Truck,0
DEL15613,Unknown,Unknown,0,0,Truck,0
DEL15614,Unknown,Unknown,0,0,Truck,0
DEL15615,Unknown,Unknown,0,0,Truck,0
DEL15616,Unknown,Unknown,0,0,Truck,0
DEL15617,Unknown,Unknown,0,0,Truck,0
DEL15618,Unknown,Unknown,0,0,Truck,0
DEL15619,Unknown,Unknown,0,0,Truck,0
DEL15620,Unknown,Unknown,0,0,Truck,0
DEL15621,Unknown,Unknown,0,0,Truck,0
DEL15622,Unknown,Unknown,0,0,Truck,0
DEL15623,Unknown,Unknown,0,0,Truck,0
DEL15624,Unknown,Unknown,0,0,Truck,0
DEL15625,Unknown,Unknown,0,0,Truck,0
DEL15626,Unknown,Unknown,0,0,Truck,0
DEL15627,Unknown,Unknown,0,0,Truck,0
DEL15628,Unknown,Unknown,0,0,Truck,0
DEL15629,Unknown,Unknown,0,0,Truck,0
DEL15630,Unknown,Unknown,0,0,Truck,0
DEL15631,Unknown,Unknown,0,0,Truck,0
DEL15632,Unknown,Unknown,0,0,Truck,0
DEL15633,Unknown,Unknown,0,0,Truck,0
DEL15634,Unknown,Unknown,0,0,Truck,0
DEL15635,Unknown,Unknown,0,0,Truck,0
DEL15636,Unknown,Unknown,0,0,Truck,0
DEL15637,Unknown,Unknown,0,0,Truck,0
DEL15638,Unknown,Unknown,0,0,Truck,0
DEL15639,Unknown,Unknown,0,0,Truck,0
DEL15640,Unknown,Unknown,0,0,Truck,0
DEL15641,Unknown,Unknown,0,0,Truck,0
DEL15642,Unknown,Unknown,0,0,Truck,0
DEL15643,Unknown,Unknown,0,0,Truck,0
DEL15644,Unknown,Unknown,0,0,Truck,0
DEL15645,Unknown,Unknown,0,0,Truck,0
DEL15646,Unknown,Unknown,0,0,Truck,0
DEL15647,Unknown,Unknown,0,0,Truck,0
DEL15648,Unknown,Unknown,0,0,Truck,0
DEL15649,Unknown,Unknown,0,0,Truck,0
DEL15650,Unknown,Unknown,0,0,Truck,0
DEL15651,Unknown,Unknown,0,0,Truck,0
DEL15652,Unknown,Unknown,0,0,Truck,0
DEL15653,Unknown,Unknown,0,0,Truck,0
DEL15654,Unknown,Unknown,0,0,Truck,0
DEL15655,Unknown,Unknown,0,0,Truck,0
DEL15656,Unknown,Unknown,0,0,Truck,0
DEL15657,Unknown,Unknown,0,0,Truck,0
DEL15658,Unknown,Unknown,0,0,Truck,0
DEL15659,Unknown,Unknown,0,0,Truck,0
DEL15660,Unknown,Unknown,0,0,Truck,0
DEL15661,Unknown,Unknown,0,0,Truck,0
DEL15662,Unknown,Unknown,0,0,Truck,0
DEL15663,Unknown,Unknown,0,0,Truck,0
DEL15664,Unknown,Unknown,0,0,Truck,0
DEL15665,Unknown,Unknown,0,0,Truck,0
DEL15666,Unknown,Unknown,0,0,Truck,0
DEL15667,Unknown,Unknown,0,0,Truck,0
DEL15668,Unknown,Unknown,0,0,Truck,0
DEL15669,Unknown,Unknown,0,0,Truck,0
DEL15670,Unknown,Unknown,0,0,Truck,0
DEL15671,Unknown,Unknown,0,0,Truck,0
DEL15672,Unknown,Unknown,0,0,Truck,0
DEL15673,Unknown,Unknown,0,0,Truck,0
DEL15674,Unknown,Unknown,0,0,Truck,0
DEL15675,Unknown,Unknown,0,0,Truck,0
DEL15676,Unknown,Unknown,0,0,Truck,0
DEL15677,Unknown,Unknown,0,0,Truck,0
DEL15678,Unknown,Unknown,0,0,Truck,0
DEL15679,Unknown,Unknown,0,0,Truck,0
DEL15680,Unknown,Unknown,0,0,Truck,0
DEL15681,Unknown,Unknown,0,0,Truck,0
DEL15682,Unknown,Unknown,0,0,Truck,0
DEL15683,Unknown,Unknown,0,0,Truck,0
DEL15684,Unknown,Unknown,0,0,Truck,0
DEL15685,Unknown,Unknown,0,0,Truck,0
DEL15686,Unknown,Unknown,0,0,Truck,0
DEL15687,Unknown,Unknown,0,0,Truck,0
DEL15688,Unknown,Unknown,0,0,Truck,0
DEL15689,Unknown,Unknown,0,0,Truck,0
DEL15690,Unknown,Unknown,0,0,Truck,0
DEL15691,Unknown,Unknown,0,0,Truck,0
DEL15692,Unknown,Unknown,0,0,Truck,0
DEL15693,Unknown,Unknown,0,0,Truck,0
DEL15694,Unknown,Unknown,0,0,Truck,0
DEL15695,Unknown,Unknown,0,0,Truck,0
DEL15696,Unknown,Unknown,0,0,Truck,0
DEL15697,Unknown,Unknown,0,0,Truck,0
DEL15698,Unknown,Unknown,0,0,Truck,0
DEL15699,Unknown,Unknown,0,0,Truck,0
DEL15700,Unknown,Unknown,0,0,Truck,0
DEL15701,Unknown,Unknown,0,0,Truck,0
DEL15702,Unknown,Unknown,0,0,Truck,0
DEL15703,Unknown,Unknown,0,0,Truck,0
DEL15704,Unknown,Unknown,0,0,Truck,0
DEL15705,Unknown,Unknown,0,0,Truck,0
DEL15706,Unknown,Unknown,0,0,Truck,0
DEL15707,Unknown,Unknown,0,0,Truck,0
DEL15708,Unknown,Unknown,0,0,Truck,0
DEL15709,Unknown,Unknown,0,0,Truck,0
DEL15710,Unknown,Unknown,0,0,Truck,0
DEL15711,Unknown,Unknown,0,0,Truck,0
DEL15712,Unknown,Unknown,0,0,Truck,0
DEL15713,Unknown,Unknown,0,0,Truck,0
DEL15714,Unknown,Unknown,0,0,Truck,0
DEL15715,Unknown,Unknown,0,0,Truck,0
DEL15716,Unknown,Unknown,0,0,Truck,0
DEL15717,Unknown,Unknown,0,0,Truck,0
DEL15718,Unknown,Unknown,0,0,Truck,0
DEL15719,Unknown,Unknown,0,0,Truck,0
DEL15720,Unknown,Unknown,0,0,Truck,0
DEL15721,Unknown,Unknown,0,0,Truck,0
DEL15722,Unknown,Unknown,0,0,Truck,0
DEL15723,Unknown,Unknown,0,0,Truck,0
DEL15724,Unknown,Unknown,0,0,Truck,0
DEL15725,Unknown,Unknown,0,0,Truck,0
DEL15726,Unknown,Unknown,0,0,Truck,0
DEL15727,Unknown,Unknown,0,0,Truck,0
DEL15728,Unknown,Unknown,0,0,Truck,0
DEL15729,Unknown,Unknown,0,0,Truck,0
DEL15730,Unknown,Unknown,0,0,Truck,0
DEL15731,Unknown,Unknown,0,0,Truck,0
DEL15732,Unknown,Unknown,0,0,Truck,0
DEL15733,Unknown,Unknown,0,0,Truck,0
DEL15734,Unknown,Unknown,0,0,Truck,0
DEL15735,Unknown,Unknown,0,0,Truck,0
DEL15736,Unknown,Unknown,0,0,Truck,0
DEL15737,Unknown,Unknown,0,0,Truck,0
DEL15738,Unknown,Unknown,0,0,Truck,0
DEL15739,Unknown,Unknown,0,0,Truck,0
DEL15740,Unknown,Unknown,0,0,Truck,0
DEL15741,Unknown,Unknown,0,0,Truck,0
DEL15742,Unknown,Unknown,0,0,Truck,0
DEL15743,Unknown,Unknown,0,0,Truck,0
DEL15744,Unknown,Unknown,0,0,Truck,0
DEL15745,Unknown,Unknown,0,0,Truck,0
DEL15746,Unknown,Unknown,0,0,Truck,0
DEL15747,Unknown,Unknown,0,0,Truck,0
DEL15748,Unknown,Unknown,0,0,Truck,0
DEL15749,Unknown,Unknown,0,0,Truck,0
DEL15750,Unknown,Unknown,0,0,Truck,0
DEL15751,Unknown,Unknown,0,0,Truck,0
DEL15752,Unknown,Unknown,0,0,Truck,0
DEL15753,Unknown,Unknown,0,0,Truck,0
DEL15754,Unknown,Unknown,0,0,Truck,0
DEL15755,Unknown,Unknown,0,0,Truck,0
DEL15756,Unknown,Unknown,0,0,Truck,0
DEL15757,Unknown,Unknown,0,0,Truck,0
DEL15758,Unknown,Unknown,0,0,Truck,0
DEL15759,Unknown,Unknown,0,0,Truck,0
DEL15760,Unknown,Unknown,0,0,Truck,0
DEL15761,Unknown,Unknown,0,0,Truck,0
DEL15762,Unknown,Unknown,0,0,Truck,0
DEL15763,Unknown,Unknown,0,0,Truck,0
DEL15764,Unknown,Unknown,0,0,Truck,0
DEL15765,Unknown,Unknown,0,0,Truck,0
DEL15766,Unknown,Unknown,0,0,Truck,0
DEL15767,Unknown,Unknown,0,0,Truck,0
DEL15768,Unknown,Unknown,0,0,Truck,0
DEL15769,Unknown,Unknown,0,0,Truck,0
DEL15770,Unknown,Unknown,0,0,Truck,0
DEL15771,Unknown,Unknown,0,0,Truck,0
DEL15772,Unknown,Unknown,0,0,Truck,0
DEL15773,Unknown,Unknown,0,0,Truck,0
DEL15774,Unknown,Unknown,0,0,Truck,0
DEL15775,Unknown,Unknown,0,0,Truck,0
DEL15776,Unknown,Unknown,0,0,Truck,0
DEL15777,Unknown,Unknown,0,0,Truck,0
DEL15778,Unknown,Unknown,0,0,Truck,0
DEL15779,Unknown,Unknown,0,0,Truck,0
DEL15780,Unknown,Unknown,0,0,Truck,0
DEL15781,Unknown,Unknown,0,0,Truck,0
DEL15782,Unknown,Unknown,0,0,Truck,0
DEL15783,Unknown,Unknown,0,0,Truck,0
DEL15784,Unknown,Unknown,0,0,Truck,0
DEL15785,Unknown,Unknown,0,0,Truck,0
DEL15786,Unknown,Unknown,0,0,Truck,0
DEL15787,Unknown,Unknown,0,0,Truck,0
DEL15788,Unknown,Unknown,0,0,Truck,0
DEL15789,Unknown,Unknown,0,0,Truck,0
DEL15790,Unknown,Unknown,0,0,Truck,0
DEL15791,Unknown,Unknown,0,0,Truck,0
DEL15792,Unknown,Unknown,0,0,Truck,0
DEL15793,Unknown,Unknown,0,0,Truck,0
DEL15794,Unknown,Unknown,0,0,Truck,0
DEL15795,Unknown,Unknown,0,0,Truck,0
DEL15796,Unknown,Unknown,0,0,Truck,0
DEL15797,Unknown,Unknown,0,0,Truck,0
DEL15798,Unknown,Unknown,0,0,Truck,0
DEL15799,Unknown,Unknown,0,0,Truck,0
DEL15800,Unknown,Unknown,0,0,Truck,0
DEL15801,Unknown,Unknown,0,0,Truck,0
DEL15802,Unknown,Unknown,0,0,Truck,0
DEL15803,Unknown,Unknown,0,0,Truck,0
DEL15804,Unknown,Unknown,0,0,Truck,0
DEL15805,Unknown,Unknown,0,0,Truck,0
DEL15806,Unknown,Unknown,0,0,Truck,0
DEL15807,Unknown,Unknown,0,0,Truck,0
DEL15808,Unknown,Unknown,0,0,Truck,0
DEL15809,Unknown,Unknown,0,0,Truck,0
DEL15810,Unknown,Unknown,0,0,Truck,0
DEL15811,Unknown,Unknown,0,0,Truck,0
DEL15812,Unknown,Unknown,0,0,Truck,0
DEL15813,Unknown,Unknown,0,0,Truck,0
DEL15814,Unknown,Unknown,0,0,Truck,0
DEL15815,Unknown,Unknown,0,0,Truck,0
DEL15816,Unknown,Unknown,0,0,Truck,0
DEL15817,Unknown,Unknown,0,0,Truck,0
DEL15818,Unknown,Unknown,0,0,Truck,0
DEL15819,Unknown,Unknown,0,0,Truck,0
DEL15820,Unknown,Unknown,0,0,Truck,0
DEL15821,Unknown,Unknown,0,0,Truck,0
DEL15822,Unknown,Unknown,0,0,Truck,0
DEL15823,Unknown,Unknown,0,0,Truck,0
DEL15824,Unknown,Unknown,0,0,Truck,0
DEL15825,Unknown,Unknown,0,0,Truck,0
DEL15826,Unknown,Unknown,0,0,Truck,0
DEL15827,Unknown,Unknown,0,0,Truck,0
DEL15828,Unknown,Unknown,0,0,Truck,0
DEL15829,Unknown,Unknown,0,0,Truck,0
DEL15830,Unknown,Unknown,0,0,Truck,0
DEL15831,Unknown,Unknown,0,0,Truck,0
DEL15832,Unknown,Unknown,0,0,Truck,0
DEL15833,Unknown,Unknown,0,0,Truck,0
DEL15834,Unknown,Unknown,0,0,Truck,0
DEL15835,Unknown,Unknown,0,0,Truck,0
DEL15836,Unknown,Unknown,0,0,Truck,0
DEL15837,Unknown,Unknown,0,0,Truck,0
DEL15838,Unknown,Unknown,0,0,Truck,0
DEL15839,Unknown,Unknown,0,0,Truck,0
DEL15840,Unknown,Unknown,0,0,Truck,0
DEL15841,Unknown,Unknown,0,0,Truck,0
DEL15842,Unknown,Unknown,0,0,Truck,0
DEL15843,Unknown,Unknown,0,0,Truck,0
DEL15844,Unknown,Unknown,0,0,Truck,0
DEL15845,Unknown,Unknown,0,0,Truck,0
DEL15846,Unknown,Unknown,0,0,Truck,0
DEL15847,Unknown,Unknown,0,0,Truck,0
DEL15848,Unknown,Unknown,0,0,Truck,0
DEL15849,Unknown,Unknown,0,0,Truck,0
DEL15850,Unknown,Unknown,0,0,Truck,0
DEL15851,Unknown,Unknown,0,0,Truck,0
DEL15852,Unknown,Unknown,0,0,Truck,0
DEL15853,Unknown,Unknown,0,0,Truck,0
DEL15854,Unknown,Unknown,0,0,Truck,0
DEL15855,Unknown,Unknown,0,0,Truck,0
DEL15856,Unknown,Unknown,0,0,Truck,0
DEL15857,Unknown,Unknown,0,0,Truck,0
DEL15858,Unknown,Unknown,0,0,Truck,0
DEL15859,Unknown,Unknown,0,0,Truck,0
DEL15860,Unknown,Unknown,0,0,Truck,0
DEL15861,Unknown,Unknown,0,0,Truck,0
DEL15862,Unknown,Unknown,0,0,Truck,0
DEL15863,Unknown,Unknown,0,0,Truck,0
DEL15864,Unknown,Unknown,0,0,Truck,0
DEL15865,Unknown,Unknown,0,0,Truck,0
DEL15866,Unknown,Unknown,0,0,Truck,0
DEL15867,Unknown,Unknown,0,0,Truck,0
DEL15868,Unknown,Unknown,0,0,Truck,0
DEL15869,Unknown,Unknown,0,0,Truck,0
DEL15870,Unknown,Unknown,0,0,Truck,0
DEL15871,Unknown,Unknown,0,0,Truck,0
DEL15872,Unknown,Unknown,0,0,Truck,0
DEL15873,Unknown,Unknown,0,0,Truck,0
DEL15874,Unknown,Unknown,0,0,Truck,0
DEL15875,Unknown,Unknown,0,0,Truck,0
DEL15876,Unknown,Unknown,0,0,Truck,0
DEL15877,Unknown,Unknown,0,0,Truck,0
DEL15878,Unknown,Unknown,0,0,Truck,0
DEL15879,Unknown,Unknown,0,0,Truck,0
DEL15880,Unknown,Unknown,0,0,Truck,0
DEL15881,Unknown,Unknown,0,0,Truck,0
DEL15882,Unknown,Unknown,0,0,Truck,0
DEL15883,Unknown,Unknown,0,0,Truck,0
DEL15884,Unknown,Unknown,0,0,Truck,0
DEL15885,Unknown,Unknown,0,0,Truck,0
DEL15886,Unknown,Unknown,0,0,Truck,0
DEL15887,Unknown,Unknown,0,0,Truck,0
DEL15888,Unknown,Unknown,0,0,Truck,0
DEL15889,Unknown,Unknown,0,0,Truck,0
DEL15890,Unknown,Unknown,0,0,Truck,0
DEL15891,Unknown,Unknown,0,0,Truck,0
DEL15892,Unknown,Unknown,0,0,Truck,0
DEL15893,Unknown,Unknown,0,0,Truck,0
DEL15894,Unknown,Unknown,0,0,Truck,0
DEL15895,Unknown,Unknown,0,0,Truck,0
DEL15896,Unknown,Unknown,0,0,Truck,0
DEL15897,Unknown,Unknown,0,0,Truck,0
DEL15898,Unknown,Unknown,0,0,Truck,0
DEL15899,Unknown,Unknown,0,0,Truck,0
DEL15900,Unknown,Unknown,0,0,Truck,0
DEL15901,Unknown,Unknown,0,0,Truck,0
DEL15902,Unknown,Unknown,0,0,Truck,0
DEL15903,Unknown,Unknown,0,0,Truck,0
DEL15904,Unknown,Unknown,0,0,Truck,0
DEL15905,Unknown,Unknown,0,0,Truck,0
DEL15906,Unknown,Unknown,0,0,Truck,0
DEL15907,Unknown,Unknown,0,0,Truck,0
DEL15908,Unknown,Unknown,0,0,Truck,0
DEL15909,Unknown,Unknown,0,0,Truck,0
DEL15910,Unknown,Unknown,0,0,Truck,0
DEL15911,Unknown,Unknown,0,0,Truck,0
DEL15912,Unknown,Unknown,0,0,Truck,0
DEL15913,Unknown,Unknown,0,0,Truck,0
DEL15914,Unknown,Unknown,0,0,Truck,0
DEL15915,Unknown,Unknown,0,0,Truck,0
DEL15916,Unknown,Unknown,0,0,Truck,0
DEL15917,Unknown,Unknown,0,0,Truck,0
DEL15918,Unknown,Unknown,0,0,Truck,0
DEL15919,Unknown,Unknown,0,0,Truck,0
DEL15920,Unknown,Unknown,0,0,Truck,0
DEL15921,Unknown,Unknown,0,0,Truck,0
DEL15922,Unknown,Unknown,0,0,Truck,0
DEL15923,Unknown,Unknown,0,0,Truck,0
DEL15924,Unknown,Unknown,0,0,Truck,0
DEL15925,Unknown,Unknown,0,0,Truck,0
DEL15926,Unknown,Unknown,0,0,Truck,0
DEL15927,Unknown,Unknown,0,0,Truck,0
DEL15928,Unknown,Unknown,0,0,Truck,0
DEL15929,Unknown,Unknown,0,0,Truck,0
DEL15930,Unknown,Unknown,0,0,Truck,0
DEL15931,Unknown,Unknown,0,0,Truck,0
DEL15932,Unknown,Unknown,0,0,Truck,0
DEL15933,Unknown,Unknown,0,0,Truck,0
DEL15934,Unknown,Unknown,0,0,Truck,0
DEL15935,Unknown,Unknown,0,0,Truck,0
DEL15936,Unknown,Unknown,0,0,Truck,0
DEL15937,Unknown,Unknown,0,0,Truck,0
DEL15938,Unknown,Unknown,0,0,Truck,0
DEL15939,Unknown,Unknown,0,0,Truck,0
DEL15940,Unknown,Unknown,0,0,Truck,0
DEL15941,Unknown,Unknown,0,0,Truck,0
DEL15942,Unknown,Unknown,0,0,Truck,0
DEL15943,Unknown,Unknown,0,0,Truck,0
DEL15944,Unknown,Unknown,0,0,Truck,0
DEL15945,Unknown,Unknown,0,0,Truck,0
DEL15946,Unknown,Unknown,0,0,Truck,0
DEL15947,Unknown,Unknown,0,0,Truck,0
DEL15948,Unknown,Unknown,0,0,Truck,0
DEL15949,Unknown,Unknown,0,0,Truck,0
DEL15950,Unknown,Unknown,0,0,Truck,0
DEL15951,Unknown,Unknown,0,0,Truck,0
DEL15952,Unknown,Unknown,0,0,Truck,0
DEL15953,Unknown,Unknown,0,0,Truck,0
DEL15954,Unknown,Unknown,0,0,Truck,0
DEL15955,Unknown,Unknown,0,0,Truck,0
DEL15956,Unknown,Unknown,0,0,Truck,0
DEL15957,Unknown,Unknown,0,0,Truck,0
DEL15958,Unknown,Unknown,0,0,Truck,0
DEL15959,Unknown,Unknown,0,0,Truck,0
DEL15960,Unknown,Unknown,0,0,Truck,0
DEL15961,Unknown,Unknown,0,0,Truck,0
DEL15962,Unknown,Unknown,0,0,Truck,0
DEL15963,Unknown,Unknown,0,0,Truck,0
DEL15964,Unknown,Unknown,0,0,Truck,0
DEL15965,Unknown,Unknown,0,0,Truck,0
DEL15966,Unknown,Unknown,0,0,Truck,0
DEL15967,Unknown,Unknown,0,0,Truck,0
DEL15968,Unknown,Unknown,0,0,Truck,0
DEL15969,Unknown,Unknown,0,0,Truck,0
DEL15970,Unknown,Unknown,0,0,Truck,0
DEL15971,Unknown,Unknown,0,0,Truck,0
DEL15972,Unknown,Unknown,0,0,Truck,0
DEL15973,Unknown,Unknown,0,0,Truck,0
DEL15974,Unknown,Unknown,0,0,Truck,0
DEL15975,Unknown,Unknown,0,0,Truck,0
DEL15976,Unknown,Unknown,0,0,Truck,0
DEL15977,Unknown,Unknown,0,0,Truck,0
DEL15978,Unknown,Unknown,0,0,Truck,0
DEL15979,Unknown,Unknown,0,0,Truck,0
DEL15980,Unknown,Unknown,0,0,Truck,0
DEL15981,Unknown,Unknown,0,0,Truck,0
DEL15982,Unknown,Unknown,0,0,Truck,0
DEL15983,Unknown,Unknown,0,0,Truck,0
DEL15984,Unknown,Unknown,0,0,Truck,0
DEL15985,Unknown,Unknown,0,0,Truck,0
DEL15986,Unknown,Unknown,0,0,Truck,0
DEL15987,Unknown,Unknown,0,0,Truck,0
DEL15988,Unknown,Unknown,0,0,Truck,0
DEL15989,Unknown,Unknown,0,0,Truck,0
DEL15990,Unknown,Unknown,0,0,Truck,0
DEL15991,Unknown,Unknown,0,0,Truck,0
DEL15992,Unknown,Unknown,0,0,Truck,0
DEL15993,Unknown,Unknown,0,0,Truck,0
DEL15994,Unknown,Unknown,0,0,Truck,0
DEL15995,Unknown,Unknown,0,0,Truck,0
DEL15996,Unknown,Unknown,0,0,Truck,0
DEL15997,Unknown,Unknown,0,0,Truck,0
DEL15998,Unknown,Unknown,0,0,Truck,0
DEL15999,Unknown,Unknown,0,0,Truck,0
DEL16000,Unknown,Unknown,0,0,Truck,0
DEL16001,Unknown,Unknown,0,0,Truck,0
DEL16002,Unknown,Unknown,0,0,Truck,0
DEL16003,Unknown,Unknown,0,0,Truck,0
DEL16004,Unknown,Unknown,0,0,Truck,0
DEL16005,Unknown,Unknown,0,0,Truck,0
DEL16006,Unknown,Unknown,0,0,Truck,0
DEL16007,Unknown,Unknown,0,0,Truck,0
DEL16008,Unknown,Unknown,0,0,Truck,0
DEL16009,Unknown,Unknown,0,0,Truck,0
DEL16010,Unknown,Unknown,0,0,Truck,0
DEL16011,Unknown,Unknown,0,0,Truck,0
DEL16012,Unknown,Unknown,0,0,Truck,0
DEL16013,Unknown,Unknown,0,0,Truck,0
DEL16014,Unknown,Unknown,0,0,Truck,0
DEL16015,Unknown,Unknown,0,0,Truck,0
DEL16016,Unknown,Unknown,0,0,Truck,0
DEL16017,Unknown,Unknown,0,0,Truck,0
DEL16018,Unknown,Unknown,0,0,Truck,0
DEL16019,Unknown,Unknown,0,0,Truck,0
DEL16020,Unknown,Unknown,0,0,Truck,0
DEL16021,Unknown,Unknown,0,0,Truck,0
DEL16022,Unknown,Unknown,0,0,Truck,0
DEL16023,Unknown,Unknown,0,0,Truck,0
DEL16024,Unknown,Unknown,0,0,Truck,0
DEL16025,Unknown,Unknown,0,0,Truck,0
DEL16026,Unknown,Unknown,0,0,Truck,0
DEL16027,Unknown,Unknown,0,0,Truck,0
DEL16028,Unknown,Unknown,0,0,Truck,0
DEL16029,Unknown,Unknown,0,0,Truck,0
DEL16030,Unknown,Unknown,0,0,Truck,0
DEL16031,Unknown,Unknown,0,0,Truck,0
DEL16032,Unknown,Unknown,0,0,Truck,0
DEL16033,Unknown,Unknown,0,0,Truck,0
DEL16034,Unknown,Unknown,0,0,Truck,0
DEL16035,Unknown,Unknown,0,0,Truck,0
DEL16036,Unknown,Unknown,0,0,Truck,0
DEL16037,Unknown,Unknown,0,0,Truck,0
DEL16038,Unknown,Unknown,0,0,Truck,0
DEL16039,Unknown,Unknown,0,0,Truck,0
DEL16040,Unknown,Unknown,0,0,Truck,0
DEL16041,Unknown,Unknown,0,0,Truck,0
DEL16042,Unknown,Unknown,0,0,Truck,0
DEL16043,Unknown,Unknown,0,0,Truck,0
DEL16044,Unknown,Unknown,0,0,Truck,0
DEL16045,Unknown,Unknown,0,0,Truck,0
DEL16046,Unknown,Unknown,0,0,Truck,0
DEL16047,Unknown,Unknown,0,0,Truck,0
DEL16048,Unknown,Unknown,0,0,Truck,0
DEL16049,Unknown,Unknown,0,0,Truck,0
DEL16050,Unknown,Unknown,0,0,Truck,0
DEL16051,Unknown,Unknown,0,0,Truck,0
DEL16052,Unknown,Unknown,0,0,Truck,0
DEL16053,Unknown,Unknown,0,0,Truck,0
DEL16054,Unknown,Unknown,0,0,Truck,0
DEL16055,Unknown,Unknown,0,0,Truck,0
DEL16056,Unknown,Unknown,0,0,Truck,0
DEL16057,Unknown,Unknown,0,0,Truck,0
DEL16058,Unknown,Unknown,0,0,Truck,0
